Operator,Opref,Sitengr,Antennaht,Transtype,Freqband,Powerdbw,Maxpwrdbw,Maxpwrdbm,Sitelat,Sitelng
Orange,GLN7251,TQ3344080720,7.2,GSM,1800,14.9,32,,51.509149,-0.076936
Orange,GLN7251,TQ3344080720,7.2,UMTS,2100,16.6,,65,51.509149,-0.076936
Orange,GLN7252,TQ3401080410,5.6,GSM,1800,14.6,32,,51.506228,-0.068844
Orange,GLN7252,TQ3401080410,5.6,UMTS,2100,16.6,,65,51.506228,-0.068844
Orange,GLN7253,TQ3675083420,3.4,GSM,1800,15.5,32,,51.532623,-0.028216
Orange,GLN7253,TQ3675083420,3.4,UMTS,2100,17.3,,65,51.532623,-0.028216
Orange,GLN7254,TQ3425080440,13.6,GSM,1800,15.7,32,,51.506441,-0.065376
Orange,GLN7254,TQ3425080440,13.6,UMTS,2100,17.7,,65,51.506441,-0.065376
Orange,GLN7255,TQ3420080660,10,GSM,1800,22.2,32,,51.50843,-0.066012
Orange,GLN7255,TQ3420080660,10,UMTS,2100,18.1,,65,51.50843,-0.066012
Orange,GLN7256,TQ3499080280,4,GSM,1800,20.8,32,,51.504827,-0.05478
Orange,GLN7257,TQ3453080270,11.5,GSM,1800,20.4,32,,51.504846,-0.061408
Orange,GLN7257,TQ3453080270,11.5,UMTS,2100,22.2,,65,51.504846,-0.061408
Orange,GLN7258,TQ3445080160,5.5,GSM,1800,20.8,32,,51.503877,-0.062603
Orange,GLN7259,TQ3490080230,4,GSM,1800,20.5,32,,51.504399,-0.056095
Orange,GLN7261,TQ3472080060,4.3,GSM,1800,19,32,,51.502914,-0.058753
Orange,GLN7261,TQ3472080060,4.3,UMTS,2100,17.8,,65,51.502914,-0.058753
Orange,GLN7263,TQ3141080080,12,GSM,1800,17.3,32,,51.503873,-0.106412
Orange,GLN7263,TQ3141080080,12,UMTS,2100,19.7,,65,51.503873,-0.106412
Orange,GLN7265,TQ3888074710,10.4,GSM,1800,18.1,32,,51.453826,-0.000952
Orange,GLN7265,TQ3888074710,10.4,UMTS,2100,20.6,,65,51.453826,-0.000952
Orange,GLN7266,TQ3603079440,9,GSM,1800,24.2,32,,51.497028,-0.040127
Orange,GLN7266,TQ3603079440,9,UMTS,2100,20.4,,65,51.497028,-0.040127
Orange,GLN7272,TQ5170068490,5.5,GSM,1800,21.7,32,,51.394642,0.180779
Orange,GLN7273,TQ0820073300,15,GSM,1800,18,32,,51.447848,-0.442793
Orange,GLN7276,TQ4014078000,8,GSM,1800,17.6,32,,51.483082,0.018478
Orange,GLN7276,TQ4014078000,8,UMTS,2100,20,,65,51.483082,0.018478
Orange,GLN7279,TQ3793068620,7.2,GSM,1800,22.5,32,,51.399326,-0.016988
Orange,GLN7279,TQ3793068620,7.2,UMTS,2100,19,,65,51.399326,-0.016988
Orange,GLN7280,TQ3936067790,12,GSM,1800,16.5,32,,51.391517,0.003231
Orange,GLN7282,TQ0773075910,3.2,GSM,1800,-17,32,,51.471399,-0.448759
Orange,GLN7282,TQ0773075910,3.2,UMTS,2100,-18,,65,51.471399,-0.448759
Orange,GLN7284,TQ0781075940,2.5,GSM,1800,-14,32,,51.471654,-0.447598
Orange,GLN7284,TQ0781075940,2.5,UMTS,2100,-15,,65,51.471654,-0.447598
Orange,GLN7285,TQ0710075800,4.3,GSM,1800,-14,32,,51.47053,-0.45786
Orange,GLN7285,TQ0710075800,4.3,UMTS,2100,-15,,65,51.47053,-0.45786
Orange,GLN7286,TQ0711075710,3,GSM,1800,-21,32,,51.469719,-0.457744
Orange,GLN7286,TQ0711075710,3,UMTS,2100,-17,,65,51.469719,-0.457744
Orange,GLN7287,TQ0687075530,2.35,GSM,1800,-17,32,,51.468146,-0.461252
Orange,GLN7287,TQ0687075530,2.35,UMTS,2100,-13,,65,51.468146,-0.461252
Orange,GLN7289,TQ5560070330,4.9,GSM,1800,17.1,32,,51.41012,0.237606
Orange,GLN7293,TQ0770075900,4,GSM,1800,-19,32,,51.471315,-0.449194
Orange,GLN7293,TQ0770075900,4,UMTS,2100,-11,,65,51.471315,-0.449194
Orange,GLN7294,TQ2178095230,11,GSM,1800,26,32,,51.642201,-0.239852
Orange,GLN7294,TQ2178095230,11,UMTS,2100,22.4,,65,51.642201,-0.239852
Orange,GLN7295,TQ2216095570,11.5,GSM,1800,20.5,32,,51.645175,-0.234244
Orange,GLN7295,TQ2216095570,11.5,UMTS,2100,22.4,,65,51.645175,-0.234244
Orange,GLN7296,TQ3097085300,3.6,GSM,1800,19.1,32,,51.55089,-0.110807
Orange,GLN7297,TQ3106085290,5.2,GSM,1800,15.3,32,,51.550779,-0.109514
Orange,GLN7298,TQ3142084900,6,GSM,1800,15.1,32,,51.547191,-0.10447
Orange,GLN7300,TQ0754075850,3.5,GSM,1800,-21,32,,51.470896,-0.451512
Orange,GLN7300,TQ0754075850,3.5,UMTS,2100,-23,,65,51.470896,-0.451512
Orange,GLN7301,TQ0756075800,3.5,GSM,1800,-22,32,,51.470443,-0.451239
Orange,GLN7301,TQ0756075800,3.5,UMTS,2100,-24,,65,51.470443,-0.451239
Orange,GLN7302,TQ3090079900,3,GSM,1800,-20,32,,51.502374,-0.113824
Orange,GLN7303,TQ3092079680,3,GSM,1800,-11,32,,51.500392,-0.113617
Orange,GLN7304,TQ2836076330,11,GSM,1800,21.9,32,,51.47087,-0.151701
Orange,GLN7304,TQ2836076330,11,UMTS,2100,17.8,,65,51.47087,-0.151701
Orange,GLN7305,TQ2835075740,8,GSM,1800,18.8,32,,51.465569,-0.152059
Orange,GLN7309,TQ0733075770,2.5,GSM,1800,-10,32,,51.470217,-0.454559
Orange,GLN7309,TQ0733075770,2.5,UMTS,2100,-13,,65,51.470217,-0.454559
Orange,GLN7314,TQ4560066770,6,GSM,1800,20,32,,51.380784,0.092447
Orange,GLN7314,TQ4560066770,6,UMTS,2100,19.4,,65,51.380784,0.092447
Orange,GLN7315,TQ5310088930,7.5,GSM,1800,18.5,32,,51.577937,0.209754
Orange,GLN7315,TQ5310088930,7.5,UMTS,2100,21,,65,51.577937,0.209754
Orange,GLN7316,TQ5387088260,10.6,GSM,1800,26.6,32,,51.571707,0.220565
Orange,GLN7316,TQ5387088260,10.6,UMTS,2100,22.5,,65,51.571707,0.220565
Orange,GLN7317,TQ5438088160,6,GSM,1800,24.7,32,,51.570669,0.227875
Orange,GLN7317,TQ5438088160,6,UMTS,2100,20.9,,65,51.570669,0.227875
Orange,GLN7318,TQ5265088480,8,GSM,1800,22,32,,51.574016,0.203068
Orange,GLN7318,TQ5265088480,8,UMTS,2100,17.9,,65,51.574016,0.203068
Orange,GLN7319,TQ4560063400,7.5,GSM,1800,21.4,32,,51.350498,0.091067
Orange,GLN7319,TQ4560063400,7.5,UMTS,2100,20.9,,65,51.350498,0.091067
Orange,GLN7320,TQ4456065830,9,GSM,1800,22,32,,51.372602,0.077129
Orange,GLN7320,TQ4456065830,9,UMTS,2100,17.9,,65,51.372602,0.077129
Orange,GLN7321,TQ5672071600,7.5,GSM,1800,23.4,32,,51.421223,0.25426
Orange,GLN7325,TQ3776066080,15,GSM,1800,23.1,32,,51.37654,-0.020417
Orange,GLN7326,TQ3095090320,13.5,GSM,1800,17.6,32,,51.596012,-0.109224
Orange,GLN7326,TQ3095090320,13.5,UMTS,2100,19.4,,65,51.596012,-0.109224
Orange,GLN7327,TQ5719071070,7.5,GSM,1800,23.9,32,,51.416331,0.26078
Orange,GLN7328,TQ1868064140,10,GSM,1800,15.4,32,,51.363412,-0.295099
Orange,GLN7328,TQ1868064140,10,UMTS,2100,17.2,,65,51.363412,-0.295099
Orange,GLN7329,TQ2238086080,9.3,UMTS,2100,17.9,,65,51.55983,-0.234378
Orange,GLN7330,TQ2837076710,11.5,GSM,1800,19.9,32,,51.474283,-0.151419
Orange,GLN7330,TQ2837076710,11.5,UMTS,2100,21.7,,65,51.474283,-0.151419
Orange,GLN7332,TQ2792076630,7.5,GSM,1800,24,32,,51.473666,-0.157924
Orange,GLN7332,TQ2792076630,7.5,UMTS,2100,20.2,,65,51.473666,-0.157924
Orange,GLN7334,TQ4125064500,8,GSM,1800,23.5,32,,51.361482,0.029073
Orange,GLN7334,TQ4125064500,8,UMTS,2100,19.9,,65,51.361482,0.029073
Orange,GLN7343,TQ2362062280,7,GSM,1800,22.1,32,,51.345639,-0.224816
Orange,GLN7343,TQ2362062280,7,UMTS,2100,18,,65,51.345639,-0.224816
Orange,GLN7344,TQ3342061920,7,GSM,1800,21.2,32,,51.340187,-0.084304
Orange,GLN7344,TQ3342061920,7,UMTS,2100,17,,65,51.340187,-0.084304
Orange,GLN7345,TQ3349064130,7.5,GSM,1800,22.2,32,,51.360034,-0.082471
Orange,GLN7345,TQ3349064130,7.5,UMTS,2100,18,,65,51.360034,-0.082471
Orange,GLN7347,TQ3257076650,8.2,GSM,1800,20.8,32,,51.472775,-0.090995
Orange,GLN7347,TQ3257076650,8.2,UMTS,2100,17.3,,65,51.472775,-0.090995
Orange,GLN7348,TQ3198077810,18,GSM,1800,18.2,32,,51.483338,-0.099052
Orange,GLN7349,TQ3254075130,10,GSM,1800,24.5,32,,51.459121,-0.091997
Orange,GLN7349,TQ3254075130,10,UMTS,2100,20.7,,65,51.459121,-0.091997
Orange,GLN7350,TQ4650075900,6.3,GSM,1800,19.2,32,,51.462599,0.109147
Orange,GLN7351,TQ3333078150,5.5,GSM,1800,24.1,32,,51.486077,-0.079491
Orange,GLN7352,TQ3650088850,5.4,GSM,1800,22.6,32,,51.581483,-0.02971
Orange,GLN7352,TQ3650088850,5.4,UMTS,2100,19.1,,65,51.581483,-0.02971
Orange,GLN7353,TQ3248080190,9,GSM,1800,24.3,32,,51.504612,-0.090962
Orange,GLN7353,TQ3248080190,9,UMTS,2100,20.8,,65,51.504612,-0.090962
Orange,GLN7354,TQ1105087800,3,GSM,1800,23,32,,51.577636,-0.397224
Orange,GLN7356,TQ4377093200,8,GSM,1800,14,32,,51.618767,0.076939
Orange,GLN7356,TQ4377093200,8,UMTS,2100,15.6,,65,51.618767,0.076939
Orange,GLN7357,TQ1537074690,8,GSM,1800,19,32,,51.458926,-0.339194
Orange,GLN7358,TQ1454074220,11.5,GSM,1800,20.6,32,,51.45487,-0.351289
Orange,GLN7358,TQ1454074220,11.5,UMTS,2100,22.5,,65,51.45487,-0.351289
Orange,GLN7360,TQ2334070600,11,GSM,1800,24.2,32,,51.420484,-0.225945
Orange,GLN7360,TQ2334070600,11,UMTS,2100,20.7,,65,51.420484,-0.225945
Orange,GLN7362,TQ2418094380,5,GSM,1800,21.8,32,,51.634036,-0.205484
Orange,GLN7362,TQ2418094380,5,UMTS,2100,17.7,,65,51.634036,-0.205484
Orange,GLN7363,TQ2461094150,8,GSM,1800,21.5,32,,51.631874,-0.199355
Orange,GLN7363,TQ2461094150,8,UMTS,2100,17.3,,65,51.631874,-0.199355
Orange,GLN7364,TQ2587093180,11.5,GSM,1800,20.6,32,,51.622875,-0.181506
Orange,GLN7364,TQ2587093180,11.5,UMTS,2100,22.5,,65,51.622875,-0.181506
Orange,GLN7367,TQ5565075340,10,GSM,1800,26.6,32,,51.455125,0.240527
Orange,GLN7367,TQ5565075340,10,UMTS,2100,22.5,,65,51.455125,0.240527
Orange,GLN7369,TQ5329075330,9,GSM,1800,26.8,32,,51.455679,0.206578
Orange,GLN7369,TQ5329075330,9,UMTS,2100,22.7,,65,51.455679,0.206578
Orange,GLN7372,TQ4475075750,9.2,GSM,1800,20.8,32,,51.461701,0.083909
Orange,GLN7372,TQ4475075750,9.2,UMTS,2100,20.3,,65,51.461701,0.083909
Orange,GLN7374,TQ4682089140,8,GSM,1800,16.1,32,,51.581495,0.119268
Orange,GLN7374,TQ4682089140,8,UMTS,2100,18,,65,51.581495,0.119268
Orange,GLN7375,TQ4560086780,6,GSM,1800,20.1,32,,51.560604,0.100693
Orange,GLN7377,TQ3408065700,6.2,GSM,1800,22.2,32,,51.374005,-0.073408
Orange,GLN7377,TQ3408065700,6.2,UMTS,2100,18.1,,65,51.374005,-0.073408
Orange,GLN7378,TQ3956084960,5,GSM,1800,24.5,32,,51.545775,0.012885
Orange,GLN7378,TQ3956084960,5,UMTS,2100,21,,65,51.545775,0.012885
Orange,GLN7379,TQ3940084300,7,GSM,1800,24.4,32,,51.539883,0.010318
Orange,GLN7379,TQ3940084300,7,UMTS,2100,20.9,,65,51.539883,0.010318
Orange,GLN7380,TQ3817065160,7.2,GSM,1800,17.5,32,,51.368172,-0.014886
Orange,GLN7380,TQ3817065160,7.2,UMTS,2100,17.9,,65,51.368172,-0.014886
Orange,GLN7381,TQ3679063410,9,GSM,1800,15.8,32,,51.352778,-0.035374
Orange,GLN7381,TQ3679063410,9,UMTS,2100,17.7,,65,51.352778,-0.035374
Orange,GLN7382,TQ3394064460,7.5,GSM,1800,22.2,32,,51.362894,-0.075886
Orange,GLN7382,TQ3394064460,7.5,UMTS,2100,18,,65,51.362894,-0.075886
Orange,GLN7387,TQ2932074450,7.5,GSM,1800,22.3,32,,51.453754,-0.138573
Orange,GLN7387,TQ2932074450,7.5,UMTS,2100,18.6,,65,51.453754,-0.138573
Orange,GLN7388,TQ2966074580,7.5,GSM,1800,24,32,,51.454844,-0.133634
Orange,GLN7388,TQ2966074580,7.5,UMTS,2100,20.2,,65,51.454844,-0.133634
Orange,GLN7391,TQ1603091970,7.1,UMTS,2100,18.1,,65,51.614115,-0.324001
Orange,GLN7393,TQ1574091470,7,GSM,1800,22.2,32,,51.60968,-0.328353
Orange,GLN7393,TQ1574091470,7,UMTS,2100,18.1,,65,51.60968,-0.328353
Orange,GLN7396,TQ3122095370,9,GSM,1800,21.8,32,,51.641336,-0.103436
Orange,GLN7396,TQ3122095370,9,UMTS,2100,17.7,,65,51.641336,-0.103436
Orange,GLN7398,TQ2227093890,10,UMTS,2100,17.6,,65,51.630051,-0.233242
Orange,GLN7399,TQ2121093510,10,GSM,1800,21.7,32,,51.626865,-0.248682
Orange,GLN7399,TQ2121093510,10,UMTS,2100,17.6,,65,51.626865,-0.248682
Orange,GLN7400,TQ1963093270,10,GSM,1800,16,32,,51.625046,-0.271582
Orange,GLN7400,TQ1963093270,10,UMTS,2100,17.9,,65,51.625046,-0.271582
Orange,GLN7401,TQ1991093070,8,GSM,1800,21.9,32,,51.623189,-0.267607
Orange,GLN7401,TQ1991093070,8,UMTS,2100,17.8,,65,51.623189,-0.267607
Orange,GLN7402,TQ1774092660,11.5,GSM,1800,26.3,32,,51.619962,-0.299081
Orange,GLN7402,TQ1774092660,11.5,UMTS,2100,22.1,,65,51.619962,-0.299081
Orange,GLN7404,TQ4049088540,3.5,GSM,1800,16.8,32,,51.577717,0.027721
Orange,GLN7404,TQ4049088540,3.5,UMTS,2100,18.7,,65,51.577717,0.027721
Orange,GLN7407,TQ4168086400,11,GSM,1800,23.1,32,,51.558188,0.044022
Orange,GLN7408,TQ2694077880,11.9,GSM,1800,16,32,,51.485121,-0.171579
Orange,GLN7408,TQ2694077880,11.9,UMTS,2100,17.8,,65,51.485121,-0.171579
Orange,GLN7409,TQ2584076900,7.7,GSM,1800,16.2,32,,51.476559,-0.187764
Orange,GLN7409,TQ2584076900,7.7,UMTS,2100,18.1,,65,51.476559,-0.187764
Orange,GLN7410,TQ2555079090,6,GSM,1800,15.8,32,,51.496307,-0.191159
Orange,GLN7410,TQ2555079090,6,UMTS,2100,17.6,,65,51.496307,-0.191159
Orange,GLN7411,TQ2764079670,3.7,GSM,1800,15.7,32,,51.501052,-0.160855
Orange,GLN7416,TQ1795072650,8,GSM,1800,21.8,32,,51.440058,-0.302751
Orange,GLN7416,TQ1795072650,8,UMTS,2100,17.7,,65,51.440058,-0.302751
Orange,GLN7417,TQ1690070040,9.5,GSM,1800,22.4,32,,51.416815,-0.318715
Orange,GLN7417,TQ1690070040,9.5,UMTS,2100,18.4,,65,51.416815,-0.318715
Orange,GLN7418,TQ1702070450,10.7,GSM,1800,26.3,32,,51.420475,-0.316854
Orange,GLN7418,TQ1702070450,10.7,UMTS,2100,22.1,,65,51.420475,-0.316854
Orange,GLN7422,TQ1515086950,7,GSM,1800,23.5,32,,51.569173,-0.338354
Orange,GLN7422,TQ1515086950,7,UMTS,2100,19.9,,65,51.569173,-0.338354
Orange,GLN7423,TQ1515088040,7.6,GSM,1800,15.9,32,,51.57897,-0.337997
Orange,GLN7423,TQ1515088040,7.6,UMTS,2100,17.7,,65,51.57897,-0.337997
Orange,GLN7424,TQ1950092170,8,GSM,1800,24.3,32,,51.615186,-0.273834
Orange,GLN7424,TQ1950092170,8,UMTS,2100,20.8,,65,51.615186,-0.273834
Orange,GLN7427,TQ2090093420,10,GSM,1800,20.5,32,,51.626123,-0.25319
Orange,GLN7427,TQ2090093420,10,UMTS,2100,22.4,,65,51.626123,-0.25319
Orange,GLN7428,TQ1483092650,11.5,GSM,1800,26.1,32,,51.620473,-0.341104
Orange,GLN7428,TQ1483092650,11.5,UMTS,2100,21.9,,65,51.620473,-0.341104
Orange,GLN7429,TQ1509091550,7.1,GSM,1800,21.7,32,,51.610533,-0.337711
Orange,GLN7429,TQ1509091550,7.1,UMTS,2100,17.6,,65,51.610533,-0.337711
Orange,GLN7430,TQ1486092270,11.5,GSM,1800,20.2,32,,51.617051,-0.340795
Orange,GLN7430,TQ1486092270,11.5,UMTS,2100,22,,65,51.617051,-0.340795
Orange,GLN7433,TQ2637085790,4.5,GSM,1800,16.2,32,,51.556343,-0.176948
Orange,GLN7433,TQ2637085790,4.5,UMTS,2100,18.1,,65,51.556343,-0.176948
Orange,GLN7434,TQ2637085680,5.5,GSM,1800,15.6,32,,51.555355,-0.176987
Orange,GLN7434,TQ2637085680,5.5,UMTS,2100,17.4,,65,51.555355,-0.176987
Orange,GLN7436,TQ4235071800,8.5,GSM,1800,16.4,32,,51.426812,0.047792
Orange,GLN7436,TQ4235071800,8.5,UMTS,2100,18.7,,65,51.426812,0.047792
Orange,GLN7439,TQ5485075400,7.5,GSM,1800,23.5,32,,51.455883,0.229046
Orange,GLN7440,TQ5663073400,10.6,GSM,1800,15.7,32,,51.437422,0.253763
Orange,GLN7440,TQ5663073400,10.6,UMTS,2100,17.7,,65,51.437422,0.253763
Orange,GLN7441,TQ3930078120,8,GSM,1800,23.3,32,,51.484369,0.006434
Orange,GLN7442,TQ4667068260,7.2,GSM,1800,22,32,,51.393898,0.108429
Orange,GLN7442,TQ4667068260,7.2,UMTS,2100,17.9,,65,51.393898,0.108429
Orange,GLN7444,TQ4475077250,7.2,GSM,1800,16,32,,51.475181,0.084523
Orange,GLN7444,TQ4475077250,7.2,UMTS,2100,17.9,,65,51.475181,0.084523
Orange,GLN7446,TQ2587086390,7,GSM,1800,16.2,32,,51.561848,-0.183942
Orange,GLN7446,TQ2587086390,7,UMTS,2100,18.1,,65,51.561848,-0.183942
Orange,GLN7448,TQ3013062120,11,GSM,1800,22.8,32,,51.342748,-0.131443
Orange,GLN7448,TQ3013062120,11,UMTS,2100,18.6,,65,51.342748,-0.131443
Orange,GLN7449,TQ3043061140,8,GSM,1800,24.4,32,,51.333871,-0.127497
Orange,GLN7449,TQ3043061140,8,UMTS,2100,20.6,,65,51.333871,-0.127497
Orange,GLN7450,TQ2985060530,6,GSM,1800,24.5,32,,51.328521,-0.136041
Orange,GLN7450,TQ2985060530,6,UMTS,2100,20.7,,65,51.328521,-0.136041
Orange,GLN7451,TQ4615063600,7.2,GSM,1800,22.2,32,,51.352155,0.099042
Orange,GLN7451,TQ4615063600,7.2,UMTS,2100,18.1,,65,51.352155,0.099042
Orange,GLN7452,TQ2576079570,5.4,GSM,1800,14.9,32,,51.500575,-0.187964
Orange,GLN7452,TQ2576079570,5.4,UMTS,2100,16.9,,65,51.500575,-0.187964
Orange,GLN7453,TQ2581079680,6.3,GSM,1800,15.7,32,,51.501552,-0.187205
Orange,GLN7453,TQ2581079680,6.3,UMTS,2100,17.5,,65,51.501552,-0.187205
Orange,GLN7454,TQ2584079390,7.6,GSM,1800,16,32,,51.498939,-0.186877
Orange,GLN7454,TQ2584079390,7.6,UMTS,2100,18,,65,51.498939,-0.186877
Orange,GLN7455,TQ2585078870,4.6,GSM,1800,15.6,32,,51.494263,-0.186918
Orange,GLN7455,TQ2585078870,4.6,UMTS,2100,17.4,,65,51.494263,-0.186918
Orange,GLN7456,TQ2723079130,4,GSM,1800,16.4,32,,51.496291,-0.166954
Orange,GLN7456,TQ2723079130,4,UMTS,2100,18.3,,65,51.496291,-0.166954
Orange,GLN7457,TQ2723079700,6,GSM,1800,21.2,32,,51.501414,-0.166748
Orange,GLN7457,TQ2723079700,6,UMTS,2100,17,,65,51.501414,-0.166748
Orange,GLN7458,TQ2730079670,7,GSM,1800,14,32,,51.501129,-0.165751
Orange,GLN7459,TQ2617077920,3.7,GSM,1800,16.8,32,,51.485653,-0.18265
Orange,GLN7459,TQ2617077920,3.7,UMTS,2100,18.8,,65,51.485653,-0.18265
Orange,GLN7460,TQ2749079410,3.7,GSM,1800,15.1,32,,51.498749,-0.163109
Orange,GLN7461,TQ2768079330,2.9,GSM,1800,15.8,32,,51.497987,-0.160402
Orange,GLN7461,TQ2768079330,2.9,UMTS,2100,17.6,,65,51.497987,-0.160402
Orange,GLN7462,TQ2928078710,3.4,GSM,1800,15.2,32,,51.492051,-0.137589
Orange,GLN7463,TQ2935079240,4,GSM,1800,17,32,,51.496799,-0.136387
Orange,GLN7464,TQ2890078780,6.4,GSM,1800,15.5,32,,51.492767,-0.143035
Orange,GLN7464,TQ2890078780,6.4,UMTS,2100,17.3,,65,51.492767,-0.143035
Orange,GLN7465,TQ3012079020,7.2,GSM,1800,15.8,32,,51.494644,-0.125381
Orange,GLN7465,TQ3012079020,7.2,UMTS,2100,17.6,,65,51.494644,-0.125381
Orange,GLN7466,TQ2918079370,7.4,GSM,1800,14.9,32,,51.498006,-0.138788
Orange,GLN7466,TQ2918079370,7.4,UMTS,2100,16.6,,65,51.498006,-0.138788
Orange,GLN7467,TQ2929079370,8.6,GSM,1800,14.3,32,,51.497981,-0.137204
Orange,GLN7467,TQ2929079370,8.6,UMTS,2100,16,,65,51.497981,-0.137204
Orange,GLN7468,TQ2735078170,6.8,GSM,1800,15.3,32,,51.487636,-0.165573
Orange,GLN7468,TQ2735078170,6.8,UMTS,2100,17.1,,65,51.487636,-0.165573
Orange,GLN7469,TQ2919079490,7,GSM,1800,17.2,32,,51.499082,-0.1386
Orange,GLN7470,TQ2945079460,8.5,GSM,1800,15,32,,51.498753,-0.134867
Orange,GLN7470,TQ2945079460,8.5,UMTS,2100,16.8,,65,51.498753,-0.134867
Orange,GLN7471,TQ2968079470,5,GSM,1800,15.5,32,,51.49879,-0.131551
Orange,GLN7471,TQ2968079470,5,UMTS,2100,17.3,,65,51.49879,-0.131551
Orange,GLN7472,TQ2967079500,5,GSM,1800,14.8,32,,51.499062,-0.131684
Orange,GLN7472,TQ2967079500,5,UMTS,2100,16.6,,65,51.499062,-0.131684
Orange,GLN7475,TQ1283081270,8,GSM,1800,22.2,32,,51.518585,-0.373639
Orange,GLN7475,TQ1283081270,8,UMTS,2100,18.1,,65,51.518585,-0.373639
Orange,GLN7478,TQ2957077930,8,GSM,1800,15.4,32,,51.484974,-0.1337
Orange,GLN7478,TQ2957077930,8,UMTS,2100,17.2,,65,51.484974,-0.1337
Orange,GLN7479,TQ2934078250,8,UMTS,2100,18.2,,65,51.487903,-0.136894
Orange,GLN7480,TQ2996078540,7,GSM,1800,17,32,,51.490367,-0.127862
Orange,GLN7480,TQ2996078540,7,UMTS,2100,19.1,,65,51.490367,-0.127862
Orange,GLN7481,TQ3435073440,9.5,GSM,1800,16.5,32,,51.443505,-0.066598
Orange,GLN7481,TQ3435073440,9.5,UMTS,2100,18.8,,65,51.443505,-0.066598
Orange,GLN7482,TQ3712065220,8,GSM,1800,22.2,32,,51.368965,-0.029939
Orange,GLN7482,TQ3712065220,8,UMTS,2100,18.1,,65,51.368965,-0.029939
Orange,GLN7483,TQ3691062800,7.5,GSM,1800,24.7,32,,51.347266,-0.033886
Orange,GLN7483,TQ3691062800,7.5,UMTS,2100,20.9,,65,51.347266,-0.033886
Orange,GLN7484,TQ1031088350,9,GSM,1800,18.5,32,,51.582725,-0.407727
Orange,GLN7484,TQ1031088350,9,UMTS,2100,17.3,,65,51.582725,-0.407727
Orange,GLN7486,TQ1122089220,9,UMTS,2100,17.3,,65,51.590367,-0.394321
Orange,GLN7489,TQ1771080560,5,GSM,1800,15.8,32,,51.511208,-0.303567
Orange,GLN7490,TQ2629086350,10,GSM,1800,21.8,32,,51.561395,-0.1779
Orange,GLN7490,TQ2629086350,10,UMTS,2100,17.7,,65,51.561395,-0.1779
Orange,GLN7491,TQ2702087610,8,GSM,1800,24.2,32,,51.572555,-0.166918
Orange,GLN7491,TQ2702087610,8,UMTS,2100,20.4,,65,51.572555,-0.166918
Orange,GLN7495,TQ3047078040,5.2,GSM,1800,22.4,32,,51.485756,-0.120704
Orange,GLN7495,TQ3047078040,5.2,UMTS,2100,18.4,,65,51.485756,-0.120704
Orange,GLN7496,TQ5486073910,9.5,GSM,1800,23.5,32,,51.442492,0.228538
Orange,GLN7496,TQ5486073910,9.5,UMTS,2100,20.1,,65,51.442492,0.228538
Orange,GLN7496,TQ5486073910,7.5,UMTS,2100,19.8,,65,51.442492,0.228538
Orange,GLN7497,TQ2585061950,7.6,GSM,1800,24,32,,51.342184,-0.192927
Orange,GLN7497,TQ2585061950,7.6,UMTS,2100,20.4,,65,51.342184,-0.192927
Orange,GLN7498,TQ2505062450,8,GSM,1800,24,32,,51.346855,-0.204232
Orange,GLN7498,TQ2505062450,8,UMTS,2100,20.2,,65,51.346855,-0.204232
Orange,GLN7499,TQ2560062750,6,GSM,1800,24.5,32,,51.34943,-0.196232
Orange,GLN7499,TQ2560062750,6,UMTS,2100,20.7,,65,51.34943,-0.196232
Orange,GLN7500,TQ2529061710,5.5,GSM,1800,24.6,32,,51.34015,-0.201048
Orange,GLN7500,TQ2529061710,5.5,UMTS,2100,20.8,,65,51.34015,-0.201048
Orange,GLN7507,TQ3184080970,9,GSM,1800,14.8,32,,51.511772,-0.099887
Orange,GLN7507,TQ3184080970,9,UMTS,2100,16.5,,65,51.511772,-0.099887
Orange,GLN7510,TQ2938080720,8.5,GSM,1800,15.4,32,,51.510093,-0.135412
Orange,GLN7510,TQ2938080720,8.5,UMTS,2100,17.2,,65,51.510093,-0.135412
Orange,GLN7515,TQ1819073280,8,GSM,1800,20.7,32,,51.445671,-0.299089
Orange,GLN7515,TQ1819073280,8,UMTS,2100,16.4,,65,51.445671,-0.299089
Orange,GLN7516,TQ4223065790,6.2,GSM,1800,23.4,32,,51.372831,0.043657
Orange,GLN7516,TQ4223065790,6.2,UMTS,2100,19.8,,65,51.372831,0.043657
Orange,GLN7521,TQ3911085690,3.5,GSM,1800,20.7,32,,51.552447,0.006688
Orange,GLN7521,TQ3911085690,3.5,UMTS,2100,16.4,,65,51.552447,0.006688
Orange,GLN7522,TQ2349072360,11,GSM,1800,26,32,,51.43627,-0.223175
Orange,GLN7522,TQ2349072360,11,UMTS,2100,21.8,,65,51.43627,-0.223175
Orange,GLN7523,TQ2425072000,5.7,GSM,1800,24.5,32,,51.432868,-0.212372
Orange,GLN7523,TQ2425072000,5.7,UMTS,2100,20.7,,65,51.432868,-0.212372
Orange,GLN7525,TQ4422092290,6,GSM,1800,15.7,32,,51.610474,0.083061
Orange,GLN7525,TQ4422092290,6,UMTS,2100,17.7,,65,51.610474,0.083061
Orange,GLN7526,TQ4440091200,8,GSM,1800,21.9,32,,51.600633,0.08521
Orange,GLN7526,TQ4440091200,8,UMTS,2100,17.7,,65,51.600633,0.08521
